"Activity_ID","ActivityNumber","ActivityName","SeasonName","ChildSeasonName","Type","Status","CategoryName","OtherCategoryName","RiskCategoryName","EnrollMin","EnrollMax","NumberEnrolled","BeginningDate","EndingDate","StartingTime","EndingTime","AgesMin","AgesMinMonth","AgesMinWeek","AgesMax","AgesMaxMonth","AgesMaxWeek","GradeMin","GradeMax","WeekDays","PrimaryInstructorName","NumberOfHours","NumberOfDates","ActivityLocation","FeeDescription","AccountName","KeyFeesTotal","OtherFeesTotal","FeeSummary","Description","PublicURL"
76715,"382.2.0205","Tiny Tots Boogie","Fall 2018","--","Classes","Open","Dance","Camden Community Center",,7,"12",0,"9/22/18","11/17/18","11:40 AM","12:10 PM",2,0,0,3,11,4,,,"Sa","Dance Force, Staff","4.000",8,"CM Dance Studio at Camden Community Center","Activity Fee","Camden - Leisure Classes","108.00","112.00","Resident: $108.00. Non-resident: $112.00","It's time to wiggle and shake! Children will explore movement and space using props, singing familiar songs and dancing. This class is a 30 minute class designed for toddlers who like to move and get silly. (Adults wait outside of the classroom) Please wear comfortable clothing and tennis shoes.","http://apm.activecommunities.com/sanjoseparksandrec/Activity_Search/76715"
76348,"214.2.0290","Baby Ballet (Child only)","Fall 2018","--","Classes","Open","Dance","Evergreen Community Center",,6,"12",1,"9/22/18","12/8/18","9:00 AM","9:40 AM",2,0,0,3,6,0,,,"Sa","CLAP, Staff","7.333",11,"EV Room 3 at Evergreen Community Center","Activity Fee","Evergreen - Leisure Classes","125.00","129.00","Resident: $125.00. Non-resident: $129.00","Baby Ballet encourages self-expression and fun! Children learn    to respond to music, improve balance and agility, and express their feelings    through dance. A variety of music and props such as scarves and teddy bears    keep your little one entertained. Parents may stay for first 10 min of first    class and are invited back at the end of program for a class    demonstration.      Suggested Attire: Comfortable clothes or leotards, tights and tutus.    Students may dance barefoot or wear ballet shoes.","http://apm.activecommunities.com/sanjoseparksandrec/Activity_Search/76348"
76286,"214.2.0202","Ballet & Tap","Fall 2018","--","Classes","Open","Dance","Evergreen Community Center",,8,"15",3,"9/11/18","10/16/18","6:15 PM","7:00 PM",5,0,0,7,11,4,,,"Tu","Dance Force, Staff","4.500",6,"EV Room 2 at Evergreen Community Center","Activity Fee","Evergreen - Leisure Classes","91.00","95.00","Resident: $91.00. Non-resident: $95.00","Tippy Toe Turns, Alligator Walks, & Magic Garden Dances!  This is a great class which introduces your child to ballet and tap. They  will learn ballet steps, tap combinations, use props, and understand dance  terminology, while dancing to fun music! All dancers will do an in  class performance on the last day of the session. Dance attire or  comfortable clothing. Tap & Ballet shoes required.","http://apm.activecommunities.com/sanjoseparksandrec/Activity_Search/76286"
76324,"214.2.0251","Gym Stars","Fall 2018","--","Classes","Open","Dance","Evergreen Community Center",,5,"17",2,"9/13/18","11/1/18","5:00 PM","5:55 PM",7,0,0,12,11,4,,,"Th","Dance Arts Academy, Staff","7.333",8,"EV Room 2 at Evergreen Community Center","Activity Fee","Evergreen - Leisure Classes","102.00","108.00","Resident: $102.00. Non-resident: $108.00","Be a gymnastic star! Learn cartwheels, handstands, rolls, round  offs, and much, much more! Parents are allowed to stay for the first 10  minutes on the first day of class and are encouraged to attend the last class  for a great recital.          ","http://apm.activecommunities.com/sanjoseparksandrec/Activity_Search/76324"
76325,"214.2.0253","Gym Stars","Fall 2018","--","Classes","Open","Dance","Evergreen Community Center",,5,"17",1,"11/8/18","12/13/18","5:00 PM","5:55 PM",7,0,0,12,11,4,,,"Th","Dance Arts Academy, Staff","4.583",5,"EV Room 2 at Evergreen Community Center","Activity Fee","Evergreen - Leisure Classes","62.00","66.00","Resident: $62.00. Non-resident: $66.00","Be a gymnastic star! Learn cartwheels, handstands, rolls, round  offs, and much, much more! Parents are allowed to stay for the first 10  minutes on the first day of class and are encouraged to attend the last class  for a great recital.          ","http://apm.activecommunities.com/sanjoseparksandrec/Activity_Search/76325"
76326,"214.2.0225","Hip Hop Begins","Fall 2018","--","Classes","Cancelled","Dance","Evergreen Community Center",,6,"12",0,"9/14/18","11/2/18","4:00 PM","4:45 PM",4,6,0,7,11,4,,,"F","Nguyen, My","0.000",0,"EV Room 3 at Evergreen Community Center","Activity Fee","Evergreen - Leisure Classes","97.00","101.00","Resident: $97.00. Non-resident: $101.00","So you think you can hip hop? Lace  up your sneakers and jump into this high energy class. Your funky dancer will  explore their personal expression and get down to today?s top hits. No dance  experience is required.     ","http://apm.activecommunities.com/sanjoseparksandrec/Activity_Search/76326"
76327,"214.2.0226","Hip Hop Dance Crew","Fall 2018","--","Classes","Cancelled","Dance","Evergreen Community Center",,6,"12",0,"9/14/18","11/2/18","5:00 PM","5:45 PM",7,6,0,14,11,4,,,"F","Nguyen, My","0.000",0,"EV Room 3 at Evergreen Community Center","Activity Fee","Evergreen - Leisure Classes","101.00","105.00","Resident: $101.00. Non-resident: $105.00","    Now that you know you can hip hop,  take the next step and join our crew! This intermediate Hip Hop class will let  you experience what it is like to be a part of a dance crew. Learn how to keep  a professional attitude while demonstrating teamwork. Students will end the  session with a showcase for parents!    ","http://apm.activecommunities.com/sanjoseparksandrec/Activity_Search/76327"
76328,"214.2.0227","Hip Hop Dance Crew Masters","Fall 2018","--","Classes","Cancelled","Dance","Evergreen Community Center",,5,"12",0,"9/14/18","11/2/18","6:00 PM","6:45 PM",7,6,0,15,11,4,,,"F","Nguyen, My","0.000",0,"EV Room 3 at Evergreen Community Center","Activity Fee","Evergreen - Leisure Classes","103.00","107.00","Resident: $103.00. Non-resident: $107.00","Hip Hop Dance Crew Masters is  designed for hip hop artists who have a passion for dance. In this semi-private  class, dancers will dive into the world of urban dance and learn intricate  choreography. The crew will create a cohesive showcase to share with family and  friends at the end of the session. All members must have taken Hip Hop Dance  Crew or have dance experience.","http://apm.activecommunities.com/sanjoseparksandrec/Activity_Search/76328"
76329,"214.2.0200","Hip-Hop Boogie","Fall 2018","--","Classes","Open","Dance","Evergreen Community Center",,8,"15",0,"9/11/18","10/16/18","4:35 PM","5:20 PM",4,0,0,7,11,4,,,"Tu","Dance Force, Staff","4.500",6,"EV Room 2 at Evergreen Community Center","Activity Fee","Evergreen - Leisure Classes","91.00","95.00","Resident: $91.00. Non-resident: $95.00","                                   Bounce, Jump & Spin! Your child will love this energetic and    action packed class. They will learn basic hip hop dance moves to fun kid's    music while building confidence, coordination and rhythm. Movement games,    using their imagination, and being creative is all a part of this great    class. Kids will perform on last day of class. Wear comfortable clothing.    Tennis shoes recommended with non-marking soles.","http://apm.activecommunities.com/sanjoseparksandrec/Activity_Search/76329"
76330,"214.2.0293","Hippity-Hop","Fall 2018","--","Classes","Open","Dance","Evergreen Community Center",,6,"12",2,"9/22/18","12/8/18","12:10 AM","12:55 AM",3,6,0,6,11,4,,,"Sa","CLAP, Staff","8.250",11,"EV Room 3 at Evergreen Community Center","Activity Fee","Evergreen - Leisure Classes","142.00","146.00","Resident: $142.00. Non-resident: $146.00","      This introduction to hip-hop class is for boys and girls who  love to dance and have lots of energy! Music and instruction is age-appropriate. Children learn to respond to music, improve balance, agility,  coordination and rhythm.  Parents may  stay for first 10 min of first class and are invited back at the end of  program for a class demonstration. Suggested Attire: Wear comfortable clothes  and sneakers.","http://apm.activecommunities.com/sanjoseparksandrec/Activity_Search/76330"
76344,"214.2.0250","Mini Gym Stars","Fall 2018","--","Classes","Open","Dance","Evergreen Community Center",,5,"17",6,"9/13/18","11/1/18","4:00 PM","4:55 PM",3,0,0,6,11,4,,,"Th","Dance Arts Academy, Staff","7.333",8,"EV Room 2 at Evergreen Community Center","Activity Fee","Evergreen - Leisure Classes","102.00","108.00","Resident: $102.00. Non-resident: $108.00","A great beginner gymnastic class teaching basic gymnastic  skills, including movement exploration, balance, and coordination, and at the  same time teaching agility and improving motor skills. Parents are allowed to  stay for the first 10 minutes on the first day of class and are encouraged to  attend the last class for a great recital.     ","http://apm.activecommunities.com/sanjoseparksandrec/Activity_Search/76344"
76345,"214.2.0252","Mini Gym Stars","Fall 2018","--","Classes","Open","Dance","Evergreen Community Center",,5,"17",0,"11/8/18","12/13/18","4:00 PM","4:55 PM",3,0,0,6,11,4,,,"Th","Dance Arts Academy, Staff","4.583",5,"EV Room 2 at Evergreen Community Center","Activity Fee","Evergreen - Leisure Classes","62.00","66.00","Resident: $62.00. Non-resident: $66.00","A great beginner gymnastic class teaching basic gymnastic  skills, including movement exploration, balance, and coordination, and at the  same time teaching agility and improving motor skills. Parents are allowed to  stay for the first 10 minutes on the first day of class and are encouraged to  attend the last class for a great recital.     ","http://apm.activecommunities.com/sanjoseparksandrec/Activity_Search/76345"
76349,"214.2.0292","Pre-Ballet","Fall 2018","--","Classes","Open","Dance","Evergreen Community Center",,6,"12",6,"9/22/18","12/8/18","9:45 AM","10:30 AM",3,5,0,5,11,4,,,"Sa","CLAP, Staff","8.250",11,"EV Room 3 at Evergreen Community Center","Activity Fee","Evergreen - Leisure Classes","142.00","146.00","Resident: $142.00. Non-resident: $146.00","A first introduction to ballet - children learn basic ballet positions, steps and routines. They dance to a variety of ballet and age-appropriate music, use props and have lots of fun! Children should wear ballet attire and ballet shoes.  Parents may stay for first 10 min of first class and are invited back at the end of program for a class demonstration. Suggested Attire: Comfortable clothes or leotards, tights and tutus. Students may dance barefoot or wear ballet shoes. (Students cannot dance in socks or tights alone, must be barefoot or wearing ballet shoes.)","http://apm.activecommunities.com/sanjoseparksandrec/Activity_Search/76349"
76351,"214.2.0201","Princess Pre-Ballet","Fall 2018","--","Classes","Open","Dance","Evergreen Community Center",,8,"15",3,"9/11/18","10/23/18","5:25 PM","6:10 PM",3,0,0,5,11,4,,,"Tu","Dance Force, Staff","5.250",7,"EV Room 2 at Evergreen Community Center","Activity Fee","Evergreen - Leisure Classes","91.00","95.00","Resident: $91.00. Non-resident: $95.00","Calling all Princesses!    In this magical princess themed class, they will learn ballet,  creative dance, individual steps, across the floor movement and dance  combinations. While dancing to their favorite princess music they will use  fun props like scarves, magic wands & more. All dancers will perform in  class on the last day of the session. Dance attire or comfortable clothing.  Please wear ballet shoes.","http://apm.activecommunities.com/sanjoseparksandrec/Activity_Search/76351"
76358,"214.2.0294","Tap/Ballet","Fall 2018","--","Classes","Open","Dance","Evergreen Community Center",,6,"15",3,"9/22/18","12/8/18","10:35 AM","11:20 AM",4,0,0,7,11,4,,,"Sa","CLAP, Staff","8.250",11,"EV Room 3 at Evergreen Community Center","Activity Fee","Evergreen - Leisure Classes","142.00","146.00","Resident: $142.00. Non-resident: $146.00","      Tap/Ballet I introduces children to the basics of ballet and  tap, combining creative movement, grace and balance. Students learn basic tap  steps such as shuffles, rhythm exercises, and springs, and elementary ballet  including plies, tendus, passes, and the basic ballet positions. Instruction  advances with age and ability of participants. Parents may stay for first 10  min of first class and are invited back at the end of program for a class  demonstration. Suggested Attire: Comfortable clothes or leotards, tights and  tutus. Students are encouraged to bring Tap and Ballet shoes, but may also  wear closed-toe shoes for Tap and bare feet for Ballet.     ","http://apm.activecommunities.com/sanjoseparksandrec/Activity_Search/76358"
76383,"214.2.0291","Tumble Bugs","Fall 2018","--","Classes","Open","Dance","Evergreen Community Center",,6,"12",8,"9/22/18","12/8/18","11:25 AM","12:05 PM",2,6,0,4,11,4,,,"Sa","CLAP, Staff","7.333",11,"EV Room 3 at Evergreen Community Center","Activity Fee","Evergreen - Leisure Classes","125.00","129.00","Resident: $125.00. Non-resident: $129.00","      This class safely introduces basic gymnastics balances, rolls,  springs and rotations while also developing a dance foundation. Children  improve motor skills and coordination in a playful atmosphere. Beginning  dance moves help develop rhythm, spatial awareness and self-confidence. A  variety of props add to the fun!    Parents may stay for first 10 min of first class and are invited back  at the end of program for a class demonstration.  Suggested Attire: Comfortable clothes or leotards, tights and tutus.  Students may dance barefoot or wear ballet shoes.","http://apm.activecommunities.com/sanjoseparksandrec/Activity_Search/76383"
76155,"210.2.0201","Little Dance Divas","Fall 2018","--","Classes","Open","Dance","Mayfair Community Center",,5,"17",10,"9/14/18","11/2/18","4:30 PM","5:25 PM",3,0,0,8,11,4,,,"F","Dance Arts Academy, Staff","7.333",8,"MY Dance Studio at Mayfair Community Center","Activity Fee","Mayfair - Leisure Classes","102.00","106.00","Resident: $102.00. Non-resident: $106.00","A fun beginning dance class where students will learn Ballet warm-ups, Jazz/Hip Hop dance and Tap steps! Parents are allowed to stay for the first 10 minutes on the first day of class and are encouraged to attend the last class for a great recital.","http://apm.activecommunities.com/sanjoseparksandrec/Activity_Search/76155"
76156,"210.2.0203","Little Dance Divas- Intersession","Fall 2018","--","Classes","Open","Dance","Mayfair Community Center",,5,"17",3,"11/9/18","12/14/18","4:30 PM","5:25 PM",3,0,0,8,11,4,,,"F","Dance Arts Academy, Staff","4.583",5,"My Dance Studio at Mayfair Community Center","Activity Fee","Mayfair - Leisure Classes","62.00","66.00","Resident: $62.00. Non-resident: $66.00","  A fun beginning dance class where students will learn Ballet warm-ups, Jazz/Hip Hop dance and Tap steps! Parents are allowed to stay for the first 10 minutes on the first day of class and are encouraged to attend the last class for a great recital.*NO CLASS ON 11/23*    ","http://apm.activecommunities.com/sanjoseparksandrec/Activity_Search/76156"
76157,"210.2.0200","Mini Gym Stars","Fall 2018","--","Classes","Open","Dance","Mayfair Community Center",,5,"17",9,"9/14/18","11/2/18","3:30 PM","4:25 PM",3,0,0,8,11,4,,,"F","Dance Arts Academy, Staff","7.333",8,"Mayfair Community Center, MY Dance Studio","Activity Fee","Mayfair - Leisure Classes","102.00","106.00","Resident: $102.00. Non-resident: $106.00","A great beginner gymnastic class teaching basic gymnastic skills, including movement exploration, balance, and coordination, and at the same time teaching agility and improving motor skills. Parents are allowed to stay for the first 10 minutes on the first day of class and are encouraged to attend the last class for a great recital.","http://apm.activecommunities.com/sanjoseparksandrec/Activity_Search/76157"
76158,"210.2.0202","Mini Gym Stars- Intersession","Fall 2018","--","Classes","Open","Dance","Mayfair Community Center",,5,"17",5,"11/9/18","12/14/18","3:30 PM","4:25 PM",3,0,0,8,11,4,,,"F","Dance Arts Academy, Staff","4.583",5,"MY Dance Studio at Mayfair Community Center","Activity Fee","Mayfair - Leisure Classes","62.00","66.00","Resident: $62.00. Non-resident: $66.00","  A great beginner gymnastic class teaching basic gymnastic skills, including movement exploration, balance, and coordination, and at the same time teaching agility and improving motor skills. Parents are allowed to stay for the first 10 minutes on the first day of class and are encouraged to attend the last class for a great recital.    *NO CLASS ON 11/23*","http://apm.activecommunities.com/sanjoseparksandrec/Activity_Search/76158"
76703,"234.2.0203","Dance Sensations","Fall 2018","--","Classes","Open","Dance","Roosevelt Community Center",,5,"10",4,"9/12/18","11/7/18","6:00 PM","6:45 PM",7,0,0,12,11,4,,,"W","Dance Arts Academy, Staff","6.000",8,"RO Dance Studio at Roosevelt Community Center","Activity Fee","Roosevelt - Leisure Classes","102.00","106.00","Resident: $102.00. Non-resident: $106.00","A fun beginning dance class where students will learn Ballet Warm Ups, Jazz/Hip Hop Dances and Tap Steps! Parents are allowed to stay for the first 10 minutes on the first day of class and are encouraged to attend the last class for great recital.  Scholarship available class can be as low as $25.50. For more information on the Scholarship Program come into Roosevelt Community Center for more information.","http://apm.activecommunities.com/sanjoseparksandrec/Activity_Search/76703"
